model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,8000,2,5,pr,56.61449664663871
70m,8000,2,5,2nn,23.606841735084167
70m,8000,3,0,mle,17.338656849899948
70m,8000,3,0,pca,33.0
70m,8000,3,0,pr,24.516778568853347
70m,8000,3,0,2nn,14.97377240864626
70m,8000,3,1,mle,19.226628140528472
70m,8000,3,1,pca,12.0
70m,8000,3,1,pr,9.460739641510663
70m,8000,3,1,2nn,17.270024813542395
70m,8000,3,2,mle,21.54185248898919
70m,8000,3,2,pca,1.0
70m,8000,3,2,pr,1.5220713672777215
70m,8000,3,2,2nn,21.857019002105385
70m,8000,3,3,mle,23.378825795855462
70m,8000,3,3,pca,1.0
70m,8000,3,3,pr,1.600992103228023
70m,8000,3,3,2nn,23.07288067183193
70m,8000,3,4,mle,20.761022344026536
70m,8000,3,4,pca,10.0
70m,8000,3,4,pr,7.8832814514183776
70m,8000,3,4,2nn,18.83927957607177
70m,8000,3,5,mle,20.92153876045892
70m,8000,3,5,pca,67.0
70m,8000,3,5,pr,53.02108640316386
70m,8000,3,5,2nn,18.11496416222276
70m,8000,4,0,mle,14.302687053981884
70m,8000,4,0,pca,33.0
70m,8000,4,0,pr,24.740669547415468
70m,8000,4,0,2nn,11.458398902960148
70m,8000,4,1,mle,16.186447692692738
70m,8000,4,1,pca,13.0
70m,8000,4,1,pr,10.89012264209264
70m,8000,4,1,2nn,13.508561354549691
70m,8000,4,2,mle,18.83183467314496
70m,8000,4,2,pca,1.0
70m,8000,4,2,pr,1.5459975430453627
70m,8000,4,2,2nn,17.48576813766497
70m,8000,4,3,mle,19.72775034362357
70m,8000,4,3,pca,1.0
70m,8000,4,3,pr,1.6262208275929304
70m,8000,4,3,2nn,17.9626668592446
70m,8000,4,4,mle,16.50148501664322
70m,8000,4,4,pca,11.0
70m,8000,4,4,pr,8.197194616383161
70m,8000,4,4,2nn,12.790931777067884
70m,8000,4,5,mle,15.716033479546276
70m,8000,4,5,pca,62.0
70m,8000,4,5,pr,47.36235946009195
70m,8000,4,5,2nn,12.797201300477411
70m,16000,1,0,mle,19.86168302576284
70m,16000,1,0,pca,33.0
70m,16000,1,0,pr,25.32527798775929
70m,16000,1,0,2nn,20.05938522774736
70m,16000,1,1,mle,21.59793913082583
70m,16000,1,1,pca,9.0
70m,16000,1,1,pr,7.449746302323646
70m,16000,1,1,2nn,22.793041439868432
70m,16000,1,2,mle,21.76712597464526
70m,16000,1,2,pca,1.0
70m,16000,1,2,pr,1.1528804017225027
70m,16000,1,2,2nn,22.91571975366654
70m,16000,1,3,mle,23.58584465064759
70m,16000,1,3,pca,1.0
70m,16000,1,3,pr,1.1768328794715963
70m,16000,1,3,2nn,25.96878099713369
70m,16000,1,4,mle,31.228165609510075
70m,16000,1,4,pca,1.0
70m,16000,1,4,pr,1.6430487663639668
70m,16000,1,4,2nn,34.13708085002625
70m,16000,1,5,mle,35.621715702154575
70m,16000,1,5,pca,20.0
70m,16000,1,5,pr,21.327029785261512
70m,16000,1,5,2nn,36.58057084524718
70m,16000,2,0,mle,17.44444202722947
70m,16000,2,0,pca,31.0
70m,16000,2,0,pr,24.483673684738346
70m,16000,2,0,2nn,16.049837614996427
